University,Course Name, Fee,UG/PG
University of Warwick,"Politics, International Studies and Hispanic Studies BA (Hons)",24800,UG
University of Warwick,"Politics, International Studies and Italian BA (Hons)",24800,UG
University of Warwick,"Politics, Philosophy and Law (PPL) BA (Hons)",24800,UG
University of Warwick,Psychology and Global Sustainable Development BASc (Hons),24800,UG
University of Warwick,Psychology BSc (Hons),24800,UG
University of Warwick,Psychology with Education BSc (Hons),24800,UG
University of Warwick,Psychology with Linguistics BSc (Hons),24800,UG
University of Warwick,Sociology and Criminology BA (Hons),24800,UG
University of Warwick,Sociology and Global Sustainable Development BASc (Hons),24800,UG
University of Warwick,Sociology BA (Hons),24800,UG
University of Warwick,Systems Engineering BEng (Hons),31620,UG
University of Warwick,Systems Engineering MEng (Hons),31620,UG
University of Warwick,Theatre and Performance Studies and Global Sustainable Development BASc (Hons),31620,UG
University of Warwick,Theatre and Performance Studies BA (Hons),31620,UG
University of Warwick,Warwick International Foundation Programme - Arts and Humanities,24800,UG
University of Warwick,Warwick International Foundation Programme - Biological Sciences and Psychology,31620,UG
University of Warwick,Warwick International Foundation Programme - Business Management,31620,UG
University of Warwick,Warwick International Foundation Programme - Computer Science,31620,UG
University of Warwick,Warwick International Foundation Programme - Economics,31620,UG
University of Warwick,Warwick International Foundation Programme - Finance,31620,UG
University of Warwick,Warwick International Foundation Programme - Law and Politics,24800,UG
University of Warwick,Warwick International Foundation Programme - Mathematics and Statistics,31620,UG
University of Warwick,Warwick International Foundation Programme - Physics and Engineering,31620,UG
University of Warwick,Warwick International Foundation Programme - Social Science,24800,UG
University of York,Archaeological Studies (by research) MA,"22,200",PG
University of York,Biology (by Research) MSc,"27,900",PG
University of York,Biology MPhil,"27,900",PG
University of York,Conservation Studies (by research) MA,"22,200",PG
University of York,Electronic Engineering MSc by Research,"27,900",PG
University of York,Graduate Diploma Philosophy,"17,940",PG
University of York,LLM Art Law,"26,300",PG
University of York,LLM International Corporate and Commercial Law,"23,900",PG
University of York,LLM International Human Rights Law and Practice,"23,900",PG
University of York,LLM Law,"23,900",PG
University of York,LLM Law (Juris Doctor),"23,700",PG
University of York,LLM Legal and Political Theory,"23,900",PG
University of York,MA Analytic Theology,"23,900",PG
University of York,MA Applied Ethics and Governance of Data Privacy,"23,900",PG
University of York,MA Applied Human Rights,"23,900",PG
University of York,MA Applied Linguistics,"23,900",PG
University of York,MA Applied Linguistics for Language Teaching,"23,900",PG
University of York,MA by Research in Interactive Media,"27,900",PG
University of York,MA by Research in Screenwriting,"27,900",PG
University of York,MA by Research in Theatre,"27,900",PG
University of York,MA Community Music,"23,900",PG
University of York,MA Comparative Education and International Development,"23,900",PG
University of York,MA Conservation of Historic Buildings,"23,900",PG
University of York,MA Conservation Studies,"23,900",PG
University of York,MA Contemporary History and International Politics,"23,900",PG
University of York,MA Criminology and Social Research,"23,900",PG
University of York,MA Cultural Heritage Management,"23,900",PG
University of York,MA Culture and Thought after 1945,"23,900",PG
University of York,"MA Culture, Society and Globalisation","23,900",PG
University of York,MA Digital Media and Culture,"23,900",PG
University of York,MA Early Modern History,"23,900",PG
University of York,MA Early Prehistory and Human Origins,"23,900",PG
University of York,MA Education,"23,900",PG
University of York,MA Eighteenth Century Studies,"23,900",PG
University of York,MA English and Related Literature (by research),"22,200",PG
University of York,MA English Literary Studies,"23,900",PG
University of York,MA Field Archaeology,"23,900",PG
University of York,MA Film and Literature,"23,900",PG
University of York,MA Film and Television Production with Cinematography,"29,400",PG
University of York,MA Film and Television Production with Directing,"29,400",PG
University of York,MA Film and Television Production with Editing,"29,400",PG
University of York,MA Film and Television Production with Producing,"29,400",PG
University of York,MA Film and Television Production with Sound,"29,400",PG
University of York,MA Filmmaking (by research),"27,900",PG
University of York,MA Funerary Archaeology,"23,900",PG
University of York,MA Gender and Politics,"23,900",PG
University of York,MA Global Development Politics,"23,900",PG
University of York,MA Global Literature and Culture,"23,900",PG
University of York,MA Global Public Policy and International Business,"23,900",PG
University of York,MA Historic Buildings,"23,900",PG
University of York,MA Historical Archaeology,"23,900",PG
University of York,MA Historical Studies,"23,900",PG
University of York,MA History of Art,"23,900",PG
University of York,MA History of Art (Architectural History and Theory),"23,900",PG
University of York,MA History of Art (British Art),"23,900",PG
University of York,MA History of Art (Medieval Art and Medievalisms),"23,900",PG
University of York,MA History of Art (Modern and Contemporary Art),"23,900",PG
University of York,MA in Linguistics by Research,"22,200",PG
University of York,MA in Music (by research),"27,900",PG
University of York,MA in Music (by research) - Performance Practice,"27,900",PG
University of York,MA in Music (by Research): Contemporary Studies,"27,900",PG
University of York,MA in Music (by research): Electroacoustic Composition,"27,900",PG
University of York,MA in Music (by research): English Church Music,"27,900",PG
University of York,MA in Music (by research): Instrumental and Vocal Pedagogy,"27,900",PG
University of York,MA in Music (by research): Jazz and Improvised Music,"27,900",PG
University of York,MA in Music (by Research): Opera Studies,"27,900",PG
University of York,MA in Music (research): Analysis,"27,900",PG
University of York,MA in Music Technology (by Research),"27,900",PG
University of York,MA in Philosophy by Research,"22,200",PG
University of York,MA in Sociology by Research,"22,200",PG
University of York,MA in the History of Art (by Research),"22,200",PG
University of York,MA International Conservation Studies,"23,900",PG
University of York,"MA International Political Economy: Critical Theories, Issues and Conflicts","23,900",PG
University of York,MA International Relations,"23,900",PG
University of York,MA International Relations and Comparative Politics,"23,900",PG
University of York,MA International Relations and Global Ethics,"23,900",PG
University of York,"MA Interpreting, Translation and Applied Technologies","23,900",PG
University of York,MA Iron Age and Celtic Archaeology,"23,900",PG
University of York,MA Islamic Art and Cultures,"23,900",PG
University of York,MA Law (by Research),"22,200",PG
University of York,MA Linguistics,"23,900",PG
University of York,MA Literature in the Creative and Cultural Industries,"23,900",PG
University of York,"MA Literature of the Romantic Period, 1775-1832","23,900",PG
University of York,MA Management in the Creative and Cultural Industries,"29,400",PG
University of York,MA Material Culture and Experimental Archaeology,"23,900",PG
University of York,MA Medical History and Humanities,"23,900",PG
University of York,MA Medieval Archaeology,"23,900",PG
University of York,MA Medieval History,"23,900",PG
University of York,MA Medieval Literatures and Languages,"23,900",PG
University of York,MA Medieval Studies (Including Medieval Islamic Cultures pathway),"23,900",PG
University of York,MA Mesolithic Archaeology,"23,900",PG
University of York,MA Modern and Contemporary Literature and Culture,"23,900",PG
University of York,MA Modern History,"23,900",PG
University of York,MA Museum Studies,"23,900",PG
University of York,MA Music Education: Group Teaching and Leadership,"23,900",PG
University of York,MA Music Education: Instrumental and Vocal Teaching,"23,900",PG
University of York,MA Music Performance: Historical Performance Practices,"23,900",PG
University of York,MA Music Performance: Piano Studies,"23,900",PG
University of York,MA Music Performance: Solo Voice Ensemble Singing,"23,900",PG
University of York,MA Music Performance: Vocal Studies,"23,900",PG
University of York,MA Music Production and Audio Cultures,"29,400",PG
University of York,"MA Music, Management and Marketing","23,900",PG
University of York,MA Music: Composition,"23,900",PG
University of York,MA Musicology,"23,900",PG
University of York,MA Peace and Conflict Studies,"23,900",PG
University of York,MA Philosophy,"23,900",PG
University of York,MA Philosophy of Artificial Intelligence,"23,900",PG
University of York,MA Poetry and Poetics,"23,900",PG
University of York,MA Political and Legal Philosophy,"23,900",PG
University of York,MA Political Theory,"23,900",PG
University of York,MA Prehistoric Landscape Archaeology,"22,250",PG
University of York,MA Psycholinguistics,"25,080",PG
University of York,MA Public Administration and Public Policy,"23,900",PG
University of York,MA Public History,"23,900",PG
University of York,MA Queer Studies,"23,900",PG
University of York,MA Renaissance and Early Modern Studies,"23,900",PG
University of York,MA Renaissance Literature 1500-1700,"23,900",PG
University of York,MA Roman Archaeology,"23,900",PG
University of York,MA Social and Public Policy,"23,900",PG
University of York,MA Social Justice and Education,"23,900",PG
University of York,MA Social Media and Social Research,"23,900",PG
University of York,MA Social Research,"23,900",PG
University of York,MA Social Work,"23,900",PG
University of York,MA Stained Glass Conservation and Heritage Management,"23,900",PG
University of York,MA Sustainability Studies,"23,900",PG
University of York,MA Sustainable Built Heritage,"23,900",PG
University of York,MA Teaching English to Speakers of Other Languages,"23,900",PG
University of York,MA Theatre-Making,"23,900",PG
University of York,MA Victorian Literature and Culture,"23,900",PG
University of York,MA Women's Studies,"23,900",PG
University of York,MA Women's Studies (Humanities),"23,900",PG
University of York,MA Women's Studies by Research,"22,200",PG
University of York,"MA Women, Violence and Conflict","23,900",PG
University of York,Master of Public Administration,"5,100",PG
University of York,Mathematics MSc by research,"22,200",PG
University of York,MBA Online,"6,600",PG
University of York,"MPA Comparative Applied Social and Public Policy, Evaluation and Research","23,900",PG
University of York,MPA International Development,"5,100",PG
University of York,MPA Public Administration,"23,900",PG
University of York,MPA Public Administration - International Development,"23,900",PG
University of York,MPA Public Policy and Management,"5,100",PG
University of York,MPA Social and Public Policy,"5,100",PG
University of York,MPH Public Health,"23,900",PG
University of York,MPhil Chemistry,"27,900",PG
University of York,MPhil Health Sciences,"22,200",PG
University of York,MPhil History,"22,200",PG
University of York,MPhil in Archaeology,"22,200",PG
University of York,MPhil in Composition,"27,900",PG
University of York,MPhil in Conservation Studies,"22,200",PG
University of York,MPhil in Environmental Economics and Environmental Management,"27,900",PG
University of York,MPhil in Environmental Geography,"27,900",PG
University of York,MPhil in Environmental Science,"27,900",PG
University of York,MPhil in History of Art,"22,200",PG
University of York,MPhil in Human Geography and Environment,"27,900",PG
